"TOA5","LP_Weather_Station_200","CR200X","25433","CR200X.Std.04","LancerParkWeatherStation.CR2","43280","Table2"
"TIMESTAMP","RECORD","BattV_Min","SlrkW_Avg","SlrkW_Std","SlrkW","SlrMJ_Tot","WS_ms_Avg","WS_ms_Std","WS_ms","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT"
"TS","RN","Volts","kW/m^2","kW/m^2","kW/m^2","MJ/m^2","meters/sec","meters/sec","meters/sec","degrees","meters/sec","meters/sec","meters/sec"
"","","Min","Avg","Std","Smp","Tot","Avg","Std","Smp","Smp","WVc","WVc","WVc"
"2018-08-28 21:45:00",75926,12.25077,5.341885E-05,0.0002001177,0,4.807697E-05,0.1853289,0.1614076,0.2123333,236.8229,0.1853289,247.2094,31.00567
"2018-08-28 22:00:00",75927,12.24657,5.087503E-06,2.739704E-05,0,4.578753E-06,0.2684111,0.1855342,0,214.4544,0.2684111,219.8075,19.85724
"2018-08-28 22:15:00",75928,12.25077,2.543764E-06,1.369859E-05,0,2.289388E-06,0.2027511,0.1723342,0.01306667,224.6558,0.2027511,228.1387,7.685298
"2018-08-28 22:30:00",75929,12.24657,3.052504E-05,9.157517E-05,0,2.747254E-05,0.3011867,0.1619652,0.3266667,219.5887,0.3011867,224.5069,6.807261
"2018-08-28 22:45:00",75930,12.24405,4.578758E-05,0.0001583675,0,4.120882E-05,0.2013355,0.1478215,0.343,210.8502,0.2013355,213.8797,13.75555
"2018-08-28 23:00:00",75931,12.23986,5.850635E-05,0.0002006344,0,5.265572E-05,0.2963956,0.2355248,0,81.95131,0.2963956,201.1651,35.5434
"2018-08-28 23:15:00",75932,12.23566,2.543754E-05,8.663712E-05,0,2.289379E-05,0.1867444,0.2677299,0.9048667,109.777,0.1867444,154.7939,29.40618
"2018-08-28 23:30:00",75933,12.22475,3.052504E-05,0.0001387687,0,2.747254E-05,0.3893867,0.2532729,0.4834667,213.1692,0.3893867,179.4461,43.64325
"2018-08-28 23:45:00",75934,12.22727,5.341885E-05,0.0001553357,0,4.807697E-05,0.3571556,0.1558884,0.3332,150.8339,0.3571556,175.4487,26.3028
"2018-08-29 00:00:00",75935,12.21384,5.087503E-06,2.739704E-05,0,4.578753E-06,0.4025622,0.1847091,0.1796667,227.3129,0.4025622,195.0062,61.71147
"2018-08-29 00:15:00",75936,12.21719,0.0001322752,0.0003895848,0,0.0001190477,0.4320711,0.2418759,0.7088667,141.7574,0.4320711,167.7724,30.91059
"2018-08-29 00:30:00",75937,12.21384,5.087508E-05,0.0001652462,0,4.578758E-05,0.26852,0.2336742,0.7578666,140.2728,0.26852,152.9382,35.97383
