Date/Time, Site, Station, Sensor, Value
2018-01-15 03:01:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),27.65
2018-01-15 03:01:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),26.5
2018-01-15 04:01:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),25.36
2018-01-15 04:01:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.99
2018-01-15 04:01:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.37
2018-01-15 04:01:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),23.98
2018-01-15 04:01:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),23.39
2018-01-15 05:01:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),22.21
2018-01-15 05:01:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),21.7
2018-01-15 05:01:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),21.57
2018-01-15 05:01:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),21.42
2018-01-15 05:01:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),20.69
2018-01-15 05:01:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),20.21
2018-01-15 06:01:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),20.06
2018-01-15 06:01:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),19.41
2018-01-15 06:01:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),19.32
2018-01-15 07:01:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),20.48
2018-01-15 07:01:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),20.44
2018-01-15 07:01:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),20.71
2018-01-15 07:01:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),21.36
2018-01-15 08:01:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),22.37
2018-01-15 08:01:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),23.09
2018-01-15 08:01:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),23.42
2018-01-15 08:01:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.12
2018-01-15 08:01:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),25.66
2018-01-15 09:01:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),27.18
2018-01-15 09:01:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.01
2018-01-15 09:01:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.22
2018-01-15 09:01:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.47
2018-01-15 10:01:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.86
2018-01-15 10:01:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.71
2018-01-15 10:01:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.21
2018-01-15 10:01:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.21
2018-01-15 10:01:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.79
2018-01-15 11:01:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.77
2018-01-15 11:01:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.46
2018-01-15 11:01:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.25
2018-01-15 11:01:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.38
2018-01-15 12:01:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.26
2018-01-15 12:01:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.38
2018-01-15 12:01:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.91
2018-01-15 12:01:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.47
2018-01-15 12:01:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.46
2018-01-15 13:01:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.84
2018-01-15 13:01:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.95
2018-01-15 13:01:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.88
2018-01-15 13:01:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.46
2018-01-15 13:01:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.87
2018-01-15 14:01:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.04
2018-01-15 14:01:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.98
2018-01-15 14:01:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.61
2018-01-15 14:01:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.21
2018-01-15 14:01:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.2
2018-01-15 15:01:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.91
2018-01-15 15:01:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.25
2018-01-15 15:01:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.37
2018-01-15 15:01:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.95
2018-01-15 15:01:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.99
2018-01-15 15:01:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.26
2018-01-15 16:01:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.48
2018-01-15 16:01:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.7
2018-01-15 16:01:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.22
2018-01-15 16:01:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.16
2018-01-15 17:01:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.55
2018-01-15 17:01:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.77
2018-01-15 17:01:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),28
2018-01-15 17:01:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),27
2018-01-15 18:01:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),26.59
2018-01-15 18:01:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),26.12
2018-01-15 18:01:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),26.2
2018-01-15 18:01:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),25.99
2018-01-15 19:01:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.47
2018-01-15 19:01:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.73
2018-01-15 19:01:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.08
2018-01-15 19:01:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.03
2018-01-15 19:01:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),23.68
2018-01-15 20:01:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),23.96
2018-01-15 20:01:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.73
2018-01-15 20:01:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.48
2018-01-15 20:01:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.6
2018-01-15 20:01:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),25.24
2018-01-15 20:01:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),25.74
2018-01-15 21:01:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),26.37
2018-01-15 21:01:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),27
2018-01-15 21:01:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),27.63
2018-01-15 21:01:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.51
2018-01-15 21:01:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.41
2018-01-15 22:01:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.25
2018-01-15 22:01:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.04
2018-01-15 22:01:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.97
2018-01-15 22:01:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.05
2018-01-15 22:01:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.08
2018-01-15 22:01:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.83
2018-01-15 23:01:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.5
2018-01-15 23:01:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.46
2018-01-15 23:01:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.23
2018-01-15 23:01:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.87
2018-01-15 23:01:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.23
2018-01-16 00:01:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.13
2018-01-16 00:01:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.75
2018-01-16 00:01:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.05
2018-01-16 00:01:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.75
2018-01-16 00:01:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.99
2018-01-16 01:01:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.6
2018-01-16 01:01:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.63
2018-01-16 01:01:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.92
2018-01-16 01:01:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.12
2018-01-16 01:01:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.17
2018-01-16 01:01:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.36
2018-01-16 02:01:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.93
2018-01-16 02:01:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.4
2018-01-16 02:01:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.14
2018-01-16 02:01:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.55
2018-01-16 02:01:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.76
2018-01-16 03:01:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.76
2018-01-16 03:01:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.26
2018-01-16 03:01:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.12
2018-01-16 03:01:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.36
2018-01-16 03:01:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.67
2018-01-16 03:01:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.24
2018-01-16 04:01:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.67
2018-01-16 04:01:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.1
2018-01-16 04:01:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.18
2018-01-16 04:01:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.19
2018-01-16 04:01:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.73
2018-01-16 05:01:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.04
2018-01-16 05:01:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.18
2018-01-16 05:01:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.4
2018-01-16 05:01:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.68
2018-01-16 05:01:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.41
2018-01-16 05:01:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.66
2018-01-16 06:01:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.68
2018-01-16 06:01:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.26
2018-01-16 06:01:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.9
2018-01-16 06:01:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.88
2018-01-16 06:01:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.61
2018-01-16 07:01:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.6
2018-01-16 07:01:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.39
2018-01-16 07:01:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.52
2018-01-16 07:01:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.71
2018-01-16 07:01:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.39
2018-01-16 08:01:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.53
2018-01-16 08:01:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.96
2018-01-16 08:01:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.56
2018-01-16 08:01:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.12
2018-01-16 08:01:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.86
2018-01-16 08:01:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.5
2018-01-16 09:01:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.2
2018-01-16 09:01:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.25
2018-01-16 09:01:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.82
2018-01-16 09:01:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.92
2018-01-16 09:01:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.19
2018-01-16 10:01:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.59
2018-01-16 10:01:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.17
2018-01-16 10:01:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.42
2018-01-16 10:01:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.35
2018-01-16 10:01:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.53
2018-01-16 10:01:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.57
2018-01-16 11:01:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.13
2018-01-16 11:01:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.25
2018-01-16 11:01:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.03
2018-01-16 11:01:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.88
2018-01-16 11:01:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.47
2018-01-16 12:01:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.49
2018-01-16 12:01:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.02
2018-01-16 12:01:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.62
2018-01-16 12:01:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.02
2018-01-16 13:01:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.45
2018-01-16 13:01:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.17
2018-01-16 13:01:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.06
2018-01-16 13:01:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.09
2018-01-16 13:01:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.6
2018-01-16 13:01:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.72
2018-01-16 14:01:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.52
2018-01-16 14:01:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.19
2018-01-16 14:01:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.06
2018-01-16 14:01:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.15
2018-01-16 15:01:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.51
2018-01-16 15:01:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.13
2018-01-16 15:01:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.2
2018-01-16 15:01:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.4
2018-01-16 16:01:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.24
2018-01-16 16:01:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.15
2018-01-16 16:01:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.05
2018-01-16 16:01:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.79
2018-01-16 16:01:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.78
2018-01-16 17:01:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.81
2018-01-16 17:01:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.37
2018-01-16 17:01:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),39
2018-01-16 17:01:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.73
2018-01-16 17:01:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.35
2018-01-16 17:01:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.97
2018-01-16 18:01:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.25
2018-01-16 18:01:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.84
2018-01-16 18:01:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.37
2018-01-16 18:01:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.07
2018-01-16 19:01:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.05
2018-01-16 19:01:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.05
2018-01-16 19:01:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.8
2018-01-16 19:01:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.17
2018-01-16 19:01:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.17
2018-01-16 20:01:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.17
2018-01-16 20:01:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.67
2018-01-16 20:01:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.8
2018-01-16 20:01:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.27
2018-01-16 20:01:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.93
2018-01-16 21:01:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.4
2018-01-16 21:01:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.69
2018-01-16 21:01:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.7
2018-01-16 21:01:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.2
2018-01-16 22:01:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.84
2018-01-16 22:01:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.47
2018-01-16 22:01:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.72
2018-01-16 22:01:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.27
2018-01-16 22:01:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.84
2018-01-16 22:01:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.63
2018-01-16 23:01:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.15
2018-01-16 23:01:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.37
2018-01-16 23:01:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.66
2018-01-16 23:01:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.41
2018-01-16 23:01:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.77
2018-01-17 00:01:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.92
2018-01-17 00:01:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.06
2018-01-17 00:01:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.98
2018-01-17 00:01:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.89
2018-01-17 00:01:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.69
2018-01-17 01:01:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.65
2018-01-17 01:01:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.31
2018-01-17 01:01:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.33
2018-01-17 01:01:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.7
2018-01-17 01:01:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.94
2018-01-17 02:01:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.83
2018-01-17 02:01:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.96
2018-01-17 02:01:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.35
2018-01-17 02:01:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.72
2018-01-17 02:01:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.97
2018-01-17 03:01:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.59
2018-01-17 03:01:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.82
2018-01-17 03:01:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.33
2018-01-17 03:01:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.93
